MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,12.5400000,-0.0523876,0.2906496,0.0526210
MsgID.LOCAL_VELOCITY,12.5400000,-0.0001858,-0.0047171,-0.0608197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924800,-0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.0200000
MsgID.LOCAL_POSITION,12.7900000,-0.0519684,0.3163892,0.0451290
MsgID.LOCAL_VELOCITY,12.7900000,0.0039490,-0.0237311,-0.0220267
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924799,-0.0320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.0100000
MsgID.LOCAL_POSITION,13.0400000,-0.0617335,0.4332478,0.0324847
MsgID.LOCAL_VELOCITY,13.0400000,0.0068886,-0.0418629,0.0188829
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924798,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0500000,0.0300000
MsgID.LOCAL_POSITION,13.2900000,-0.0727691,0.2950645,0.0317986
MsgID.LOCAL_VELOCITY,13.2900000,0.0087931,-0.0599222,0.0373965
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924811,-0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.5400000,0.0739534,0.2574801,0.0197553
MsgID.LOCAL_VELOCITY,13.5400000,0.0000406,-0.0000097,-0.0000002
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924804,0.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.7900000,-0.0032021,0.2461211,-0.0132696
MsgID.LOCAL_VELOCITY,13.7900000,0.0000008,0.0000384,0.0000020
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7924793,0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.0410000,-0.1258416,0.1238061,-0.0470900
MsgID.LOCAL_VELOCITY,14.0410000,0.0000192,0.0000031,0.0000111
MsgID.GLOBAL_POSITION,0.0000000,-122.3974524,37.7924794,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.2910000,-0.1135534,0.0766511,-0.0792509
MsgID.LOCAL_VELOCITY,14.2910000,-0.0000248,-0.0000013,0.0000069
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924800,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.5410000,-0.0495151,0.1824490,-0.1027384
MsgID.LOCAL_VELOCITY,14.5410000,0.0000090,-0.0000006,0.0000100
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924802,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.7910000,-0.0245980,0.2599860,-0.1156723
MsgID.LOCAL_VELOCITY,14.7910000,-0.0000012,0.0000026,0.0000065
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924812,0.1190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.0410000,0.0866620,0.3733935,-0.1194681
MsgID.LOCAL_VELOCITY,15.0410000,0.0000187,-0.0000172,0.0000154
MsgID.GLOBAL_POSITION,0.0000000,-122.3974483,37.7924798,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.2920000,-0.0741931,0.4389507,-0.1157539
MsgID.LOCAL_VELOCITY,15.2920000,-0.0000050,-0.0000134,0.0000104
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924790,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.5420000,-0.1528641,0.3117476,-0.1073776
MsgID.LOCAL_VELOCITY,15.5420000,0.0000047,-0.0000132,0.0000170
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924801,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.7920000,-0.0391588,0.2575204,-0.0976862
MsgID.LOCAL_VELOCITY,15.7920000,-0.0000109,0.0000231,0.0000130
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924787,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.0420000,-0.1927098,0.2574805,-0.0888148
MsgID.LOCAL_VELOCITY,16.0420000,0.0000203,0.0000077,0.0000146
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924791,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.2930000,-0.1414907,0.2577752,-0.0841597
MsgID.LOCAL_VELOCITY,16.2930000,0.0000201,-0.0000221,0.0000134
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924794,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.5430000,-0.1086567,0.2574802,-0.0826370
MsgID.LOCAL_VELOCITY,16.5430000,-0.0000032,0.0000001,0.0000112
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924807,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.7930000,0.0337256,0.2567808,-0.0824994
MsgID.LOCAL_VELOCITY,16.7930000,-0.0000054,-0.0000082,0.0000098
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924808,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.0430000,0.0468673,0.2017757,-0.0824993
MsgID.LOCAL_VELOCITY,17.0430000,0.0000014,-0.0000130,0.0000189
MsgID.GLOBAL_POSITION,0.0000000,-122.3974522,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.2930000,-0.0501052,0.0953853,-0.0824994
MsgID.LOCAL_VELOCITY,17.2930000,0.0000055,0.0000072,0.0000112
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7924812,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.5430000,0.0822393,0.1234428,-0.0824993
MsgID.LOCAL_VELOCITY,17.5430000,0.0000038,0.0000003,0.0000225
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924793,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.7930000,-0.1233868,0.2653053,-0.0825871
MsgID.LOCAL_VELOCITY,17.7930000,0.0000010,-0.0000170,0.0000159
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7924788,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.0430000,-0.1777602,0.1283946,-0.0844147
MsgID.LOCAL_VELOCITY,18.0430000,-0.0000007,0.0000114,0.0000179
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924785,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.2930000,-0.2105863,0.3172284,-0.0914408
MsgID.LOCAL_VELOCITY,18.2930000,0.0000055,0.0000045,0.0000166
MsgID.GLOBAL_POSITION,0.0000000,-122.3974489,37.7924786,0.1060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.5440000,-0.2006584,0.3844032,-0.1062475
MsgID.LOCAL_VELOCITY,18.5440000,0.0000049,-0.0000078,0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924800,0.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.7940000,-0.0497381,0.2406569,-0.1289180
MsgID.LOCAL_VELOCITY,18.7940000,0.0000083,-0.0000133,0.0000239
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7924799,0.1560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.0440000,-0.0573341,0.1294925,-0.1569875
MsgID.LOCAL_VELOCITY,19.0440000,-0.0000037,-0.0000009,0.0000235
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924809,0.1870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.2950000,0.0582031,0.2955691,-0.1877028
MsgID.LOCAL_VELOCITY,19.2950000,-0.0000013,-0.0000038,0.0000181
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924816,0.2140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.5450000,0.1351693,0.3368818,-0.2144749
MsgID.LOCAL_VELOCITY,19.5450000,0.0000054,-0.0000315,0.0000231
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924800,0.2300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.7950000,-0.0467126,0.4096941,-0.2305188
MsgID.LOCAL_VELOCITY,19.7950000,-0.0000077,-0.0000031,0.0000194
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924790,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.0450000,-0.1625896,0.2668821,-0.2349687
MsgID.LOCAL_VELOCITY,20.0450000,0.0000373,-0.0000278,0.0000163
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7924809,0.2260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.2950000,0.0533255,0.1249630,-0.2264115
MsgID.LOCAL_VELOCITY,20.2950000,0.0000087,0.0000018,0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924810,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.5450000,0.0678551,0.2078766,-0.2071608
MsgID.LOCAL_VELOCITY,20.5450000,0.0000093,0.0000052,0.0000131
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924797,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.7950000,-0.0766468,0.3824335,-0.1786034
MsgID.LOCAL_VELOCITY,20.7950000,0.0000171,-0.0000029,0.0000160
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7924786,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.0450000,-0.1988755,0.1222492,-0.1408476
MsgID.LOCAL_VELOCITY,21.0450000,-0.0000085,-0.0000052,0.0000184
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924794,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.2950000,-0.1172860,0.2197704,-0.1076358
MsgID.LOCAL_VELOCITY,21.2950000,0.0000170,0.0000009,0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924794,0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.5450000,-0.1121609,0.3365479,-0.0802018
MsgID.LOCAL_VELOCITY,21.5450000,0.0000060,0.0000105,0.0000158
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924797,0.0620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.7950000,-0.0769453,0.1930616,-0.0625684
MsgID.LOCAL_VELOCITY,21.7950000,0.0000042,-0.0000017,0.0000133
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7924800,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.0450000,-0.0468269,0.1134229,-0.0565780
MsgID.LOCAL_VELOCITY,22.0450000,-0.0000230,-0.0000172,0.0000210
MsgID.GLOBAL_POSITION,0.0000000,-122.3974525,37.7924800,0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.2950000,-0.0465010,0.0690173,-0.0606941
MsgID.LOCAL_VELOCITY,22.2950000,-0.0000018,-0.0000073,0.0000133
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924800,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.5460000,-0.0468160,0.2326549,-0.0714319
MsgID.LOCAL_VELOCITY,22.5460000,-0.0000009,0.0000107,0.0000141
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924800,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.7960000,-0.0453704,0.3708647,-0.0829574
MsgID.LOCAL_VELOCITY,22.7960000,0.0000099,-0.0000225,0.0000213
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924810,0.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.0470000,0.0641708,0.1478079,-0.0901942
MsgID.LOCAL_VELOCITY,23.0470000,-0.0000187,0.0000019,0.0000121
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924811,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.2970000,0.0707718,0.1912343,-0.0911933
MsgID.LOCAL_VELOCITY,23.2970000,0.0000138,-0.0000230,0.0000133
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924794,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.5470000,-0.1134729,0.2574500,-0.0862733
MsgID.LOCAL_VELOCITY,23.5470000,0.0000188,-0.0000189,0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924799,0.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.7970000,-0.0560086,0.2635243,-0.0767420
MsgID.LOCAL_VELOCITY,23.7970000,0.0000187,-0.0000169,0.0000166
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924810,0.0640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.0480000,0.0605834,0.2725214,-0.0643682
MsgID.LOCAL_VELOCITY,24.0480000,0.0000115,-0.0000024,0.0000207
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924816,0.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.2980000,0.1295920,0.2662700,-0.0495214
MsgID.LOCAL_VELOCITY,24.2980000,0.0000191,-0.0000072,0.0000210
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924814,0.0370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.5480000,0.1085530,0.2211337,-0.0372689
MsgID.LOCAL_VELOCITY,24.5480000,-0.0000091,-0.0000114,0.0000173
MsgID.GLOBAL_POSITION,0.0000000,-122.3974522,37.7924793,0.0290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.7980000,-0.1231406,0.0982579,-0.0295171
MsgID.LOCAL_VELOCITY,24.7980000,0.0000035,0.0000016,0.0000127
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974521,37.7924794,0.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.0480000,-0.1115512,0.1069893,-0.0288006
MsgID.LOCAL_VELOCITY,25.0480000,-0.0000238,-0.0000131,0.0000107
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924812,0.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.2970000,0.0868813,0.2677045,-0.0365991
MsgID.LOCAL_VELOCITY,25.2970000,-0.0000075,-0.0000262,0.0000186
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924814,0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.5470000,0.1136334,0.3522042,-0.0526789
MsgID.LOCAL_VELOCITY,25.5470000,-0.0000114,-0.0000182,0.0000192
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7924809,0.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,25.7970000,0.0556445,0.1108311,-0.0758515
MsgID.LOCAL_VELOCITY,25.7970000,0.0000040,-0.0000162,0.0000184
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924792,0.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.0480000,-0.1304400,0.2519144,-0.1083781
MsgID.LOCAL_VELOCITY,26.0480000,-0.0000003,-0.0000283,0.0000238
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924798,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.2980000,-0.0639578,0.2949229,-0.1416595
MsgID.LOCAL_VELOCITY,26.2980000,0.0000026,-0.0000066,0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924811,0.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.5480000,0.0787132,0.3147456,-0.1754699
MsgID.LOCAL_VELOCITY,26.5480000,0.0000079,-0.0000287,0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924814,0.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,26.7980000,0.1105620,0.2859961,-0.2038455
MsgID.LOCAL_VELOCITY,26.7980000,0.0000137,0.0000043,0.0000152
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7924800,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.0480000,-0.0493750,0.1250973,-0.2247540
MsgID.LOCAL_VELOCITY,27.0480000,0.0000136,-0.0000207,0.0000184
MsgID.GLOBAL_POSITION,0.0000000,-122.3974522,37.7924809,0.2320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,27.2980000,0.0492001,0.0982251,-0.2321974
